checkpoint,env,sequence,pass,tile_x,tile_y,gu_current,gu_optimistic_ceiling,gu_if_min_baseline,gu_if_cellwise_worst,gu_ceiling_if_min_baseline,gu_ceiling_if_cellwise_worst,ceiling_margin_to_target,q_clearcoat_current,q_clearcoat_min_baseline,q_clearcoat_cellwise_worst,clearcoat_initial_min_um,clearcoat_initial_mean_um,clearcoat_min_um,limiting_term_current,disposition
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,2,1,68.447,78.0,68.447,68.447,78.0,78.0,8.0,0.827728,0.873659,0.861408,47.22,48.175,45.044,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,2,2,62.87,78.0,62.87,62.87,78.0,78.0,8.0,0.81809,0.860744,0.858639,48.147,49.093,45.62,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,2,3,68.242,77.903,68.242,68.242,77.903,77.903,7.903,0.835727,0.865449,0.852912,49.156,49.838,46.579,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,2,4,68.44,77.39,68.44,68.44,77.39,77.39,7.39,0.858581,0.864407,0.858458,49.862,49.997,47.169,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,3,0,63.728,77.039,63.728,63.728,77.039,77.039,7.039,0.862594,0.885294,0.87397,48.165,48.643,46.081,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,3,1,64.213,77.625,64.213,64.213,77.625,77.625,7.625,0.843744,0.87283,0.869723,48.456,49.092,46.109,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,3,2,71.352,78.0,71.352,71.352,78.0,78.0,8.0,0.842446,0.869753,0.865843,49.179,49.801,46.681,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,3,3,66.794,77.142,66.794,66.794,77.142,77.142,7.142,0.858759,0.858759,0.858759,50.0,50.0,47.175,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,3,4,67.436,75.845,67.436,67.436,75.845,75.845,5.845,0.860206,0.860206,0.860206,50.0,50.0,47.204,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,4,0,68.682,76.969,68.682,68.682,76.969,76.969,6.969,0.877546,0.886436,0.873944,48.92,49.111,46.771,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,4,1,74.479,77.654,74.479,74.479,77.654,77.654,7.654,0.859212,0.874831,0.868666,49.138,49.486,46.743,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,4,2,68.481,78.0,68.481,68.481,78.0,78.0,8.0,0.861838,0.872175,0.868168,49.734,49.971,47.212,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,4,3,67.001,77.385,67.001,67.001,77.385,77.385,7.385,0.861554,0.861554,0.861554,50.0,50.0,47.231,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",3,0,2,4,4,68.185,76.626,68.185,68.185,76.626,76.626,6.626,0.867968,0.867968,0.867968,50.0,50.0,47.359,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,0,0,51.977,78.0,51.977,51.977,78.0,78.0,8.0,0.902203,0.938227,0.904879,41.86,42.334,41.127,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,0,1,60.54,77.999,60.54,60.54,77.999,77.999,7.999,0.849114,0.908849,0.883487,42.49,43.368,41.351,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,0,2,66.1,78.0,66.1,66.1,78.0,78.0,8.0,0.84967,0.908012,0.883202,43.96,44.919,42.676,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,0,3,68.821,77.995,68.821,68.821,77.995,77.995,7.995,0.856192,0.896524,0.883026,45.591,46.325,43.977,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,0,4,66.826,77.949,66.826,66.826,77.949,77.949,7.949,0.880366,0.898966,0.887011,46.774,47.128,45.079,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,1,0,64.602,78.0,64.602,64.602,78.0,78.0,8.0,0.861749,0.92413,0.888562,42.739,43.662,41.773,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,1,1,61.917,77.998,61.917,61.917,77.998,77.998,7.998,0.83292,0.910792,0.884476,43.319,44.565,42.131,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,1,2,66.652,78.0,66.652,66.652,78.0,78.0,8.0,0.822226,0.890486,0.883521,44.655,45.872,43.05,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,1,3,63.125,77.974,63.125,63.125,77.974,77.974,7.974,0.846992,0.894247,0.879413,46.101,46.999,44.398,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,1,4,68.019,77.742,68.019,68.019,77.742,77.742,7.742,0.863463,0.888238,0.888238,47.121,47.613,45.208,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,2,0,75.346,77.999,75.346,75.346,77.999,77.999,7.999,0.870814,0.912088,0.890052,44.372,45.054,43.109,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,2,1,71.149,78.0,71.149,71.149,78.0,78.0,8.0,0.835892,0.890834,0.884014,44.873,45.851,43.25,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,2,2,61.417,78.0,61.417,61.417,78.0,78.0,8.0,0.844755,0.894973,0.889354,45.982,46.932,44.304,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,2,3,69.162,77.905,69.162,69.162,77.905,77.905,7.905,0.862129,0.896123,0.881443,47.094,47.768,45.318,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,2,4,70.413,77.4,70.413,70.413,77.4,77.4,7.4,0.872817,0.89067,0.88937,47.804,48.169,45.858,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,3,0,57.852,77.169,57.852,57.852,77.169,77.169,7.169,0.890845,0.904121,0.888318,45.276,45.504,43.812,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,3,1,67.855,77.682,67.855,67.855,77.682,77.682,7.682,0.860219,0.888661,0.88611,45.805,46.328,44.045,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,3,2,68.479,78.0,68.479,68.479,78.0,78.0,8.0,0.862584,0.890725,0.890286,46.838,47.388,44.998,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,3,3,62.475,77.15,62.475,62.475,77.15,77.15,7.15,0.875654,0.892922,0.8891,47.775,48.125,45.872,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,3,4,63.892,75.862,63.892,63.892,75.862,75.862,5.862,0.88393,0.890951,0.889871,48.283,48.428,46.289,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,4,0,56.56,77.043,56.56,56.56,77.043,77.043,7.043,0.898574,0.913983,0.901496,45.051,45.309,43.756,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,4,1,48.397,77.68,48.397,48.397,77.68,77.68,7.68,0.867792,0.90033,0.893243,45.628,46.214,44.07,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,4,2,56.29,78.0,56.29,56.29,78.0,78.0,8.0,0.87431,0.902372,0.891322,46.822,47.362,45.179,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,4,3,76.086,77.389,76.086,76.086,77.389,77.389,7.389,0.879943,0.894076,0.891513,47.848,48.135,45.957,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,1,4,4,61.862,76.634,61.862,61.862,76.634,76.634,6.634,0.887541,0.891723,0.890533,48.346,48.433,46.36,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,0,0,56.317,78.0,56.317,56.317,78.0,78.0,8.0,0.87134,0.906132,0.8661,41.86,42.334,40.747,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,0,1,66.55,77.999,66.55,66.55,77.999,77.999,7.999,0.815951,0.873353,0.84007,42.49,43.368,40.908,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,0,2,69.392,78.0,69.392,69.392,78.0,78.0,8.0,0.810444,0.866093,0.840961,43.96,44.919,42.091,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,0,3,71.491,77.995,71.491,71.491,77.995,77.995,7.995,0.816235,0.854684,0.842177,45.591,46.325,43.325,q_scratch,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,0,4,69.522,77.949,69.522,69.522,77.949,77.949,7.949,0.842165,0.859958,0.84867,46.774,47.128,44.425,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,1,0,65.822,78.0,65.822,65.822,78.0,78.0,8.0,0.828609,0.888592,0.84734,42.739,43.662,41.32,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,1,1,67.767,77.998,67.767,67.767,77.998,77.998,7.998,0.795703,0.870096,0.84144,43.319,44.565,41.589,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,1,2,69.659,78.0,69.659,69.659,78.0,78.0,8.0,0.783801,0.848872,0.844975,44.655,45.872,42.44,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,1,3,68.447,77.974,68.447,68.447,77.974,77.974,7.974,0.80991,0.855097,0.841319,46.101,46.999,43.768,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,1,4,69.984,77.742,69.984,69.984,77.742,77.742,7.742,0.827076,0.850808,0.850808,47.121,47.613,44.567,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,2,0,74.615,77.999,74.615,74.615,77.999,77.999,7.999,0.832514,0.871972,0.849579,44.372,45.054,42.532,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,2,1,72.982,78.0,72.982,72.982,78.0,78.0,8.0,0.797617,0.850043,0.842791,44.873,45.851,42.643,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,2,2,67.982,78.0,67.982,67.982,78.0,78.0,8.0,0.807312,0.855305,0.849935,45.982,46.932,43.67,q_uniformity,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,2,3,71.349,77.905,71.349,71.349,77.905,77.905,7.905,0.827781,0.860421,0.843947,47.094,47.768,44.708,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,2,4,72.494,77.4,72.494,72.494,77.4,77.4,7.4,0.838009,0.85515,0.85313,47.804,48.169,45.225,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,3,0,64.642,77.169,64.642,64.642,77.169,77.169,7.169,0.851602,0.864293,0.847687,45.276,45.504,43.203,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,3,1,70.346,77.682,70.346,70.346,77.682,77.682,7.682,0.821105,0.848254,0.845934,45.805,46.328,43.407,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,3,2,71.058,78.0,71.058,71.058,78.0,78.0,8.0,0.825803,0.852743,0.852743,46.838,47.388,44.359,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,3,3,66.984,77.15,66.984,66.984,77.15,77.15,7.15,0.840708,0.857287,0.853251,47.775,48.125,45.238,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,3,4,66.486,75.862,66.486,66.486,75.862,75.862,5.862,0.848958,0.8557,0.854379,48.283,48.428,45.645,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,4,0,63.817,77.043,63.817,63.817,77.043,77.043,7.043,0.859442,0.87418,0.861817,45.051,45.309,43.157,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,4,1,55.628,77.68,55.628,55.628,77.68,77.68,7.68,0.8286,0.859669,0.854795,45.628,46.214,43.435,q_ra,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,4,2,64.708,78.0,64.708,64.708,78.0,78.0,8.0,0.837766,0.864655,0.854121,46.822,47.362,44.545,q_scratch,plausible_rework_candidate
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,4,3,76.151,77.389,76.151,76.151,77.389,77.389,7.389,0.84355,0.857099,0.854572,47.848,48.135,45.297,q_uniformity,target_met
"model_bc_robot_tesla12p7.pt+finish(force=-1.000,feed=12.700)",12,0,2,4,4,66.937,76.634,66.937,66.937,76.634,76.634,6.634,0.850394,0.8544,0.85326,48.346,48.433,45.675,q_uniformity,plausible_rework_candidate
