checkpoint,env,sequence,pass,decision,base_force_n,force_cmd_mean_n,force_used_mean_n,force_used_max_n,force_action_mean,feed_cmd_mean_mm_s,feed_action_mean,fallback_steps,gu_before,gu_after,ra_before_um,ra_after_um,rz_before_um,rz_after_um,scratch_before_um,scratch_after_um,clearcoat_before_um,clearcoat_after_um,clearcoat_removed_um,clearcoat_budget_um,temperature_peak_c,thermal_damage_peak,shortfall_ratio,removal_per_force_um_n,desired_extra_force_n,max_extra_force_n,next_base_force_n,quality_ok,safety_ok,tile_gu_mean,tile_gu_min,tile_gu_fail_count,tile_rework_candidate_count,tile_stop_count,tile_optimistic_ceiling_gu_mean,tile_optimistic_ceiling_gu_min,tile_ceiling_blocked_count,tile_plausible_rework_count,tile_budget_stop_count,tile_fail_indices,tile_rework_indices,tile_stop_indices,tile_ceiling_blocked_indices,tile_plausible_rework_indices,tile_budget_stop_indices,tile_limiter_counts_json,tile_gu_map_json,tile_optimistic_ceiling_gu_map_json,tile_limiter_map_json,tile_cc_min_map_json
finish_rule,32,0,1,success,5.7779998779296875,5.777801513671875,5.659215450286865,6.929739952087402,0.0,5.945709068328142,0.0,0,63.60848644907397,73.44859029433134,0.11452442958641071,0.10878930360714552,1.4234138821280087,0.9014957428429464,1.0311235174833815,0.4735347279433031,48.75134409548239,47.50454447691033,1.2467996185720551,12.504544476910333,35.90277408011025,0.008118307720538688,0.0,0.22031315639500082,,,,True,True,73.44859029433134,66.6540051930306,5,5,0,76.55807645695415,76.06562359809638,0,5,0,1:4;2:3;2:4;3:2;3:3,1:4;2:3;2:4;3:2;3:3,,,1:4;2:3;2:4;3:2;3:3,,"{""q_clearcoat"": 0, ""q_ra"": 0, ""q_scratch"": 5, ""q_thermal"": 0, ""q_uniformity"": 0}","[[75.391, 72.956, 71.538, 74.564, 74.971], [74.635, 75.875, 75.797, 74.12, 69.138], [74.596, 73.387, 72.846, 69.748, 69.71], [75.153, 75.43, 69.068, 66.654, 74.97], [75.052, 75.667, 75.062, 75.023, 74.865]]","[[77.008, 76.804, 76.702, 76.561, 76.594], [76.75, 76.71, 76.617, 76.444, 76.467], [76.721, 76.669, 76.4, 76.433, 76.474], [76.772, 76.548, 76.51, 76.066, 76.146], [76.827, 76.572, 76.516, 76.16, 76.48]]","[[""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_uniformity""], [""q_uniformity"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch""], [""q_uniformity"", ""q_scratch"", ""q_uniformity"", ""q_scratch"", ""q_scratch""], [""q_uniformity"", ""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_clearcoat""], [""q_uniformity"", ""q_clearcoat"", ""q_uniformity"", ""q_clearcoat"", ""q_uniformity""]]","[[48.908, 48.691, 48.584, 48.436, 48.471], [48.634, 48.592, 48.495, 48.315, 48.339], [48.603, 48.549, 48.269, 48.304, 48.328], [48.658, 48.422, 48.383, 47.897, 47.668], [48.627, 48.443, 48.378, 47.68, 47.505]]"
finish_rule,36,0,1,success,5.7779998779296875,5.777801513671875,5.659215927124023,6.92963981628418,0.0,5.945709068328142,0.0,0,61.51396877760567,70.82440901902471,0.1263882941401091,0.11107177413687677,2.068072394218118,1.5355539188079375,1.6263320341187917,1.0122584170872773,45.38696831443056,44.16246522426672,1.224503090163843,9.162465224266718,35.90281035846833,0.008118284153765847,0.0,0.21637327607432846,,,,True,True,70.82440901902471,55.014286372775445,6,6,0,75.98990072661772,75.36661099013172,0,6,0,0:4;1:4;2:2;2:3;3:1;3:2,0:4;1:4;2:2;2:3;3:1;3:2,,,0:4;1:4;2:2;2:3;3:1;3:2,,"{""q_clearcoat"": 0, ""q_ra"": 1, ""q_scratch"": 5, ""q_thermal"": 0, ""q_uniformity"": 0}","[[74.249, 74.318, 74.164, 74.139, 60.417], [76.114, 75.02, 74.592, 74.731, 60.299], [75.153, 74.93, 55.014, 66.153, 72.3], [75.397, 62.611, 63.19, 71.577, 72.13], [74.615, 74.867, 72.693, 71.802, 70.136]]","[[76.806, 76.064, 75.636, 75.576, 76.153], [76.926, 76.02, 75.539, 75.367, 75.878], [76.828, 75.891, 75.513, 75.404, 75.907], [76.72, 76.074, 75.527, 75.656, 75.932], [76.731, 76.107, 75.771, 75.743, 75.98]]","[[""q_uniformity"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_ra""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch""], [""q_uniformity"", ""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_uniformity"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_scratch""]]","[[48.693, 47.448, 45.668, 44.415, 44.166], [48.821, 47.427, 45.671, 44.407, 44.162], [48.717, 47.329, 45.781, 44.667, 44.489], [48.602, 47.526, 45.921, 45.102, 44.875], [48.614, 47.567, 46.214, 45.318, 45.085]]"
finish_rule,43,0,1,success,5.7779998779296875,5.777801513671875,5.659206867218018,6.928823947906494,0.0,5.945709068328142,0.0,0,63.13408533233336,71.75982488216773,0.10814429985433101,0.10236575799489868,1.6396451935553995,1.1690983806783133,1.6449862832610924,1.03101569876228,42.64540310134335,41.361664869654106,1.2837382316892416,6.361664869654106,35.90278522346493,0.008118131651768891,0.0,0.22684066191775534,,,,True,True,71.75982488216773,61.10443453389515,6,6,0,75.42185463518868,74.24780389256154,0,6,0,0:3;0:4;2:3;2:4;3:2;3:3,0:3;0:4;2:3;2:4;3:2;3:3,,,0:3;0:4;2:3;2:4;3:2;3:3,,"{""q_clearcoat"": 0, ""q_ra"": 0, ""q_scratch"": 6, ""q_thermal"": 0, ""q_uniformity"": 0}","[[75.1, 74.818, 74.704, 69.031, 69.682], [74.542, 74.592, 73.141, 72.938, 71.436], [73.606, 74.604, 74.378, 62.65, 68.517], [73.023, 74.049, 61.104, 61.828, 73.445], [71.543, 74.665, 73.922, 73.12, 73.556]]","[[76.674, 76.196, 76.108, 76.022, 76.085], [75.982, 75.859, 75.497, 75.565, 75.52], [75.66, 75.468, 74.965, 74.853, 74.791], [75.379, 74.928, 74.7, 74.459, 74.248], [75.714, 75.495, 75.305, 74.851, 75.223]]","[[""q_uniformity"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_clearcoat""], [""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[45.586, 45.583, 46.014, 46.31, 46.531], [44.593, 44.805, 44.91, 45.232, 45.305], [43.61, 43.651, 43.499, 43.516, 43.488], [42.628, 42.384, 42.229, 42.004, 41.839], [42.294, 42.097, 41.823, 41.362, 41.413]]"
finish_rule,81,0,1,success,5.7779998779296875,5.777801513671875,5.659209728240967,6.9276838302612305,0.0,5.945709068328142,0.0,0,52.10402729340643,70.04081675547121,0.1595739569722772,0.1346436797339971,1.765396396509424,1.4139328115433958,1.3547486330491514,0.8852512481522388,50.0,48.2211853746572,1.7788146253427968,13.221185374657203,35.902849926154694,0.008117871805722229,0.0,0.31432208926027905,,,,True,True,70.04081675547121,58.697082633484435,10,10,0,76.58385341223588,76.34582477344524,0,10,0,0:1;0:2;0:3;0:4;1:1;1:2;3:2;3:3;4:1;4:2,0:1;0:2;0:3;0:4;1:1;1:2;3:2;3:3;4:1;4:2,,,0:1;0:2;0:3;0:4;1:1;1:2;3:2;3:3;4:1;4:2,,"{""q_clearcoat"": 0, ""q_ra"": 0, ""q_scratch"": 10, ""q_thermal"": 0, ""q_uniformity"": 0}","[[75.041, 64.686, 58.697, 64.593, 61.871], [74.387, 65.027, 68.987, 71.711, 75.389], [73.921, 72.659, 70.212, 71.5, 71.734], [73.071, 74.03, 68.962, 67.912, 75.039], [75.291, 67.122, 59.659, 74.485, 75.034]]","[[76.925, 76.778, 76.658, 76.527, 76.53], [76.69, 76.587, 76.588, 76.463, 76.485], [76.709, 76.599, 76.556, 76.406, 76.486], [76.701, 76.569, 76.547, 76.346, 76.418], [76.74, 76.706, 76.675, 76.422, 76.483]]","[[""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_clearcoat""], [""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_clearcoat""], [""q_uniformity"", ""q_scratch"", ""q_scratch"", ""q_uniformity"", ""q_uniformity""]]","[[48.819, 48.664, 48.538, 48.401, 48.404], [48.571, 48.463, 48.465, 48.335, 48.357], [48.591, 48.475, 48.431, 48.275, 48.358], [48.583, 48.445, 48.422, 48.221, 48.377], [48.624, 48.588, 48.555, 48.3, 48.423]]"
finish_rule,94,0,1,success,5.7779998779296875,5.777801513671875,5.65921688079834,6.930220127105713,0.0,5.945709068328142,0.0,0,61.968797195655746,70.46278638400504,0.14726296853067247,0.0948411052819858,1.6547217709001227,1.1125793798029804,1.3738245123481219,0.8133819427615774,41.53472591032409,40.48942464922554,1.045301261098551,5.4894246492255405,35.90282514394533,0.008118383859832162,0.0,0.1847077578251589,,,,True,True,70.46278638400504,60.857588943079655,10,10,0,75.11084041623607,74.12604527044283,0,10,0,0:0;0:1;0:2;0:3;2:3;2:4;3:4;4:2;4:3;4:4,0:0;0:1;0:2;0:3;2:3;2:4;3:4;4:2;4:3;4:4,,,0:0;0:1;0:2;0:3;2:3;2:4;3:4;4:2;4:3;4:4,,"{""q_clearcoat"": 1, ""q_ra"": 0, ""q_scratch"": 7, ""q_thermal"": 0, ""q_uniformity"": 2}","[[65.653, 63.625, 63.655, 60.858, 74.548], [74.017, 73.01, 74.277, 74.365, 70.356], [73.894, 71.559, 73.475, 69.958, 68.501], [73.225, 73.104, 73.441, 73.455, 67.884], [74.109, 73.194, 68.847, 67.951, 64.61]]","[[76.352, 76.215, 76.012, 75.871, 76.123], [75.652, 75.36, 75.387, 75.237, 75.52], [74.942, 74.428, 74.852, 74.548, 74.748], [74.283, 74.505, 74.126, 74.376, 74.389], [75.2, 74.646, 74.696, 75.12, 75.184]]","[[""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_uniformity""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_uniformity""], [""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_scratch""]]","[[45.548, 45.56, 45.4, 45.058, 44.995], [44.196, 44.168, 44.296, 44.066, 44.078], [42.455, 42.408, 42.908, 42.729, 42.749], [40.861, 41.298, 41.441, 41.688, 41.688], [40.489, 40.623, 41.05, 41.428, 41.466]]"
finish_rule,0,0,1,continue,5.7779998779296875,5.777801513671875,5.659209728240967,6.9276838302612305,0.0,5.945709068328142,0.0,0,48.02341013137734,60.23826775895649,0.24843911861113557,0.1847416186020857,2.2405000130120296,1.9636401817011941,1.8293398482433674,1.4203657500605082,40.0,38.2689040664544,1.7310959335456033,3.2689040664543967,35.902849926154694,0.008117871805722229,0.139453317729193,0.30589004766990213,1.3676808264093885,4.148235864880836,7.145680826409388,False,True,60.23826775895649,44.8716091749008,22,22,0,73.33559789824974,72.65779143855735,0,22,0,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,,,0:0;0:1;0:2;0:3;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,,"{""q_clearcoat"": 2, ""q_ra"": 7, ""q_scratch"": 13, ""q_thermal"": 0, ""q_uniformity"": 0}","[[44.872, 54.157, 57.33, 58.839, 71.617], [50.929, 52.317, 59.292, 51.418, 63.768], [54.455, 49.462, 68.194, 67.715, 52.901], [66.099, 61.199, 63.429, 67.133, 60.87], [72.423, 72.371, 67.656, 53.545, 63.967]]","[[75.018, 73.836, 73.386, 73.436, 73.439], [73.906, 73.35, 72.799, 72.834, 72.773], [73.731, 73.367, 73.229, 72.808, 72.842], [73.596, 73.301, 72.658, 72.886, 72.885], [73.943, 73.593, 73.552, 73.114, 73.106]]","[[""q_ra"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_clearcoat""], [""q_ra"", ""q_ra"", ""q_scratch"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_ra"", ""q_clearcoat"", ""q_clearcoat"", ""q_ra""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_clearcoat"", ""q_clearcoat"", ""q_scratch"", ""q_ra"", ""q_scratch""]]","[[38.966, 38.604, 38.473, 38.488, 38.489], [38.625, 38.463, 38.308, 38.318, 38.301], [38.573, 38.468, 38.428, 38.31, 38.32], [38.534, 38.449, 38.269, 38.334, 38.354], [38.636, 38.533, 38.521, 38.398, 38.411]]"
finish_rule,0,0,2,fail_finish_not_eligible,7.145680904388428,6.074046611785889,5.905892848968506,7.303058624267578,-0.4999999701976776,7.999825291335583,0.6908990144729614,0,60.23826775895649,62.42072278826585,0.1847416186020857,0.18186270417012465,1.9636401817011941,1.8182579582527358,1.4203657500605082,0.9947838384035228,38.2689040664544,37.11099539312904,1.157908673325359,2.1109953931290377,35.902849926154694,0.008117871805722229,0.1082753887390593,0.1960598850904641,,,,False,True,62.42072278826585,50.92711961198593,25,25,0,68.92121580630779,67.72235553587907,23,2,0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,,0:1;0:2;0:3;0:4;1:1;1:2;1:3;1:4;2:0;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:1;4:2;4:3;4:4,0:0;1:0,,"{""q_clearcoat"": 24, ""q_ra"": 1, ""q_scratch"": 0, ""q_thermal"": 0, ""q_uniformity"": 0}","[[50.927, 60.1, 62.194, 61.964, 66.469], [56.906, 59.252, 61.82, 58.379, 63.003], [61.742, 56.087, 66.545, 65.693, 60.482], [66.411, 62.357, 62.931, 66.105, 62.687], [68.057, 68.105, 67.251, 61.428, 63.624]]","[[72.084, 69.826, 68.951, 68.951, 68.947], [70.087, 69.078, 67.879, 67.933, 67.787], [69.749, 69.094, 68.735, 67.872, 67.925], [69.517, 69.065, 67.722, 68.169, 68.125], [69.936, 69.379, 69.345, 68.426, 68.448]]","[[""q_ra"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[38.114, 37.558, 37.364, 37.364, 37.364], [37.619, 37.392, 37.142, 37.153, 37.124], [37.541, 37.395, 37.318, 37.141, 37.151], [37.489, 37.389, 37.111, 37.202, 37.206], [37.584, 37.458, 37.451, 37.255, 37.27]]"
finish_rule,1,0,1,continue,5.7779998779296875,5.777801513671875,5.659209728240967,6.9276838302612305,0.0,5.945709068328142,0.0,0,55.020578814320324,66.77232853418253,0.17001379147716275,0.1451774688757548,1.856739630255628,1.45119193887395,1.7586347776790008,1.0627459189773363,40.0,38.27713693043762,1.7228630695623792,3.2771369304376208,35.902849926154694,0.008117871805722229,0.04610959236882094,0.3044352749403919,0.454378281667745,4.195101670421349,6.232378281667745,False,True,66.77232853418253,54.83303274681057,16,16,0,73.47052015197485,71.5839803091124,0,16,0,0:0;0:2;0:3;0:4;1:0;1:1;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3,0:0;0:2;0:3;0:4;1:0;1:1;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3,,,0:0;0:2;0:3;0:4;1:0;1:1;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3,,"{""q_clearcoat"": 2, ""q_ra"": 1, ""q_scratch"": 13, ""q_thermal"": 0, ""q_uniformity"": 0}","[[60.477, 70.056, 67.08, 59.731, 67.417], [65.311, 64.491, 72.169, 63.798, 64.016], [73.22, 64.609, 63.922, 54.833, 57.542], [68.246, 67.39, 67.015, 65.616, 71.586], [73.496, 73.777, 71.489, 70.845, 71.178]]","[[75.711, 74.682, 73.46, 73.166, 73.482], [75.068, 73.922, 72.912, 72.222, 72.922], [74.582, 73.699, 72.874, 71.63, 72.791], [74.754, 73.617, 72.996, 71.584, 72.834], [75.436, 74.548, 72.953, 71.887, 73.031]]","[[""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_scratch"", ""q_scratch""], [""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[41.019, 40.27, 39.265, 38.566, 38.501], [41.094, 40.215, 39.221, 38.357, 38.342], [41.529, 40.589, 39.452, 38.277, 38.306], [42.401, 41.078, 39.751, 38.316, 38.34], [43.38, 41.941, 39.891, 38.414, 38.39]]"
finish_rule,1,0,2,fail_finish_not_eligible,6.2323784828186035,5.297545909881592,5.151121616363525,6.523346424102783,-0.4999999701976776,7.999825291335583,0.6908990144729614,0,66.77232853418253,66.79025018607447,0.1451774688757548,0.14804948593599185,1.45119193887395,1.2939120350305928,1.0627459189773363,0.6875209742764068,38.27713693043762,37.280853422657,0.9962835077806176,2.280853422657003,35.902849926154694,0.008117871805722229,0.045853568770364665,0.19341098540864032,,,,False,True,66.79025018607447,59.18095765218063,22,22,0,70.63745968868675,67.59098712764415,10,12,0,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,0:0;0:1;0:2;0:3;0:4;1:0;1:1;1:2;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:2;4:3;4:4,,0:3;0:4;1:3;1:4;2:3;2:4;3:3;3:4;4:3;4:4,0:0;0:1;0:2;1:0;1:1;1:2;2:1;2:2;3:0;3:1;3:2;4:2,,"{""q_clearcoat"": 21, ""q_ra"": 0, ""q_scratch"": 1, ""q_thermal"": 0, ""q_uniformity"": 0}","[[64.118, 69.954, 66.505, 64.416, 65.975], [67.739, 66.035, 69.176, 63.455, 64.008], [71.253, 66.262, 64.993, 59.181, 62.356], [69.457, 68.247, 67.333, 65.087, 67.541], [71.858, 72.227, 68.812, 67.012, 66.757]]","[[74.009, 72.462, 70.639, 69.528, 69.65], [73.313, 71.665, 70.037, 68.401, 68.865], [72.826, 71.607, 70.184, 67.591, 68.733], [73.206, 71.689, 70.506, 67.655, 68.865], [74.088, 72.961, 70.383, 68.052, 69.022]]","[[""q_scratch"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""], [""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat"", ""q_clearcoat""]]","[[40.251, 39.389, 38.356, 37.604, 37.519], [40.283, 39.318, 38.295, 37.396, 37.346], [40.652, 39.689, 38.533, 37.281, 37.318], [41.522, 40.17, 38.839, 37.331, 37.362], [42.519, 41.093, 38.924, 37.426, 37.392]]"
finish_rule,3,0,1,continue,5.7779998779296875,5.777801513671875,5.659211158752441,6.929375648498535,0.0,5.945709068328142,0.0,0,49.702368148844236,63.80480964263643,0.2671390946084944,0.20061070838618406,2.2385700257400636,1.8694791636429613,1.6342579647181317,1.1128567539677283,44.75338184964393,44.10053976770914,0.6528420819347929,9.100539767709137,35.9027862073978,0.00811851081345387,0.08850271939090817,0.11535920177233858,2.3015776296433206,61.551568133438145,8.079577629643321,False,True,63.80480964263643,52.635485039123836,20,20,0,76.05908746586803,75.42637030994739,0,20,0,0:1;0:2;0:3;0:4;1:0;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:2;4:3;4:4,0:1;0:2;0:3;0:4;1:0;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:2;4:3;4:4,,,0:1;0:2;0:3;0:4;1:0;1:3;1:4;2:1;2:2;2:3;2:4;3:0;3:1;3:2;3:3;3:4;4:0;4:2;4:3;4:4,,"{""q_clearcoat"": 0, ""q_ra"": 6, ""q_scratch"": 14, ""q_thermal"": 0, ""q_uniformity"": 0}","[[70.941, 67.152, 52.635, 54.862, 68.951], [69.19, 70.955, 71.321, 57.408, 53.183], [74.127, 65.114, 53.962, 62.52, 66.07], [56.737, 57.419, 68.693, 60.312, 66.522], [65.759, 74.711, 63.683, 58.952, 63.942]]","[[76.604, 75.976, 75.792, 76.037, 76.402], [75.792, 75.426, 75.483, 75.574, 76.027], [75.867, 75.503, 75.466, 75.948, 76.413], [76.28, 75.937, 75.967, 76.373, 76.351], [76.661, 76.31, 76.362, 76.43, 76.494]]","[[""q_scratch"", ""q_scratch"", ""q_ra"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_ra"", ""q_ra""], [""q_clearcoat"", ""q_scratch"", ""q_ra"", ""q_scratch"", ""q_scratch""], [""q_scratch"", ""q_scratch"", ""q_scratch"", ""q_ra"", ""q_scratch""], [""q_scratch"", ""q_clearcoat"", ""q_scratch"", ""q_scratch"", ""q_scratch""]]","[[44.101, 44.424, 45.337, 46.403, 47.178], [44.419, 44.778, 45.733, 46.591, 47.437], [45.675, 45.863, 46.585, 47.67, 48.28], [46.956, 47.022, 47.658, 48.25, 48.307], [47.739, 47.725, 48.204, 48.309, 48.434]]"
